0.6,1.7,-3.1041,-1.076,-0.16841+0.64962i,-0.16841-0.64962i
0.6,1.8,-3.1236,-1.0722,-0.1606+0.65068i,-0.1606-0.65068i
0.6,1.9,-3.1428,-1.0685,-0.15284+0.65162i,-0.15284-0.65162i
0.6,2,-3.1617,-1.065,-0.14514+0.65245i,-0.14514-0.65245i
0.6,2.1,-3.1804,-1.0616,-0.13749+0.65318i,-0.13749-0.65318i
0.6,2.2,-3.1988,-1.0584,-0.12989+0.65381i,-0.12989-0.65381i
0.6,2.3,-3.2171,-1.0552,-0.12234+0.65434i,-0.12234-0.65434i
0.6,2.4,-3.235,-1.0522,-0.11485+0.65477i,-0.11485-0.65477i
0.6,2.5,-3.2528,-1.0494,-0.1074+0.65512i,-0.1074-0.65512i
0.6,2.6,-3.2704,-1.0466,-0.1+0.65537i,-0.1-0.65537i
0.6,2.7,-3.2878,-1.0439,-0.092656+0.65553i,-0.092656-0.65553i
0.6,2.8,-3.3049,-1.0413,-0.085356+0.65561i,-0.085356-0.65561i
0.6,2.9,-3.3219,-1.0388,-0.078105+0.6556i,-0.078105-0.6556i
0.6,3,-3.3388,-1.0364,-0.070901+0.65551i,-0.070901-0.65551i
0.6,3.1,-3.3554,-1.0341,-0.063743+0.65535i,-0.063743-0.65535i
0.6,3.2,-3.3719,-1.0319,-0.056632+0.6551i,-0.056632-0.6551i
0.6,3.3,-3.3882,-1.0297,-0.049566+0.65478i,-0.049566-0.65478i
0.6,3.4,-3.4043,-1.0276,-0.042545+0.65438i,-0.042545-0.65438i
0.6,3.5,-3.4203,-1.0256,-0.035568+0.65391i,-0.035568-0.65391i
0.6,3.6,-3.4361,-1.0236,-0.028634+0.65336i,-0.028634-0.65336i
0.6,3.7,-3.4518,-1.0217,-0.021743+0.65275i,-0.021743-0.65275i
0.6,3.8,-3.4674,-1.0198,-0.014895+0.65207i,-0.014895-0.65207i
0.6,3.9,-3.4828,-1.018,-0.0080883+0.65131i,-0.0080883-0.65131i
0.6,4,-3.498,-1.0163,-0.0013228+0.6505i,-0.0013228-0.6505i
0.7,1,-0.21741+0.70179i,-0.21741-0.70179i,-1.0847,-2.9974
