4.2,1,-0.001,-4.665e-06,-0.03927,-0.0004745,0.02356,4.201,-0.001842,-6.923e-05,-2.751,0.002397,0.08454,0,0,0,0,0,111,0,0,0,0,0,0
4.3,1,-0.0009855,-4.439e-06,-0.0167,-0.0004761,0.02297,4.301,-0.001791,-7.36e-05,-2.753,0.002462,0.08686,0,0,0,0,0,111,0,0,0,0,0,0
4.4,1,-0.000971,-4.201e-06,0.003741,-0.0004768,0.02237,4.401,-0.001735,-7.808e-05,-2.754,0.002523,0.08913,0,0,0,0,0,111,0,0,0,0,0,0
4.5,1,-0.0009571,-3.954e-06,0.02212,-0.0004769,0.02177,4.501,-0.001674,-8.267e-05,-2.753,0.002581,0.09134,0,0,0,0,0,111,0,0,0,0,0,0
4.6,1,-0.0009436,-3.7e-06,0.03849,-0.0004763,0.02116,4.601,-0.001608,-8.736e-05,-2.75,0.002637,0.09348,0,0,0,0,0,111,0,0,0,0,0,0
4.7,1,-0.0009307,-3.441e-06,0.05295,-0.0004751,0.02055,4.701,-0.001536,-9.215e-05,-2.745,0.002689,0.09557,0,0,0,0,0,111,0,0,0,0,0,0
4.8,1,-0.0009184,-3.178e-06,0.06557,-0.0004735,0.01994,4.801,-0.00146,-9.703e-05,-2.739,0.002739,0.09759,0,0,0,0,0,111,0,0,0,0,0,0
4.9,1,-0.0009066,-2.912e-06,0.07644,-0.0004714,0.01934,4.901,-0.001379,-0.000102,-2.732,0.002785,0.09956,0,0,0,0,0,111,0,0,0,0,0,0
5,1,-0.0008953,-2.646e-06,0.08566,-0.0004689,0.01874,5.001,-0.001294,-0.000107,-2.724,0.002829,0.1015,0,0,0,0,0,111,0,0,0,0,0,0
5.1,1,-0.0008846,-2.38e-06,0.09331,-0.0004661,0.01816,5.101,-0.001204,-0.0001122,-2.715,0.00287,0.1033,0,0,0,0,0,111,0,0,0,0,0,0
5.2,1,-0.0008744,-2.116e-06,0.09951,-0.000463,0.01758,5.201,-0.00111,-0.0001174,-2.705,0.002908,0.1051,0,0,0,0,0,111,0,0,0,0,0,0
5.3,1,-0.0008648,-1.854e-06,0.1043,-0.0004598,0.01701,5.301,-0.001012,-0.0001226,-2.695,0.002943,0.1068,0,0,0,0,0,111,0,0,0,0,0,0
5.4,1,-0.0008556,-1.596e-06,0.1079,-0.0004563,0.01646,5.401,-0.0009095,-0.0001279,-2.684,0.002976,0.1085,0,0,0,0,0,111,0,0,0,0,0,0
5.5,1,-0.000847,-1.343e-06,0.1103,-0.0004527,0.01592,5.501,-0.0008037,-0.0001333,-2.673,0.003006,0.1101,0,0,0,0,0,111,0,0,0,0,0,0
5.6,1,-0.0008388,-1.095e-06,0.1117,-0.0004489,0.0154,5.601,-0.0006943,-0.0001387,-2.662,0.003034,0.1117,0,0,0,0,0,111,0,0,0,0,0,0
5.7,1,-0.000831,-8.536e-07,0.112,-0.0004451,0.0149,5.701,-0.0005814,-0.0001442,-2.651,0.00306,0.1132,0,0,0,0,0,111,0,0,0,0,0,0
5.8,1,-0.0008237,-6.181e-07,0.1115,-0.0004412,0.01441,5.801,-0.0004651,-0.0001497,-2.64,0.003083,0.1147,0,0,0,0,0,111,0,0,0,0,0,0
5.9,1,-0.0008167,-3.894e-07,0.1102,-0.0004373,0.01394,5.901,-0.0003456,-0.0001553,-2.629,0.003104,0.1161,0,0,0,0,0,111,0,0,0,0,0,0
6,1,-0.0008101,-1.679e-07,0.1083,-0.0004334,0.01349,6.001,-0.000223,-0.0001609,-2.618,0.003124,0.1175,0,0,0,0,0,111,0,0,0,0,0,0
6.1,1,-0.0008039,4.611e-08,0.1057,-0.0004295,0.01305,6.101,-9.741e-05,-0.0001665,-2.607,0.003141,0.1188,0,0,0,0,0,111,0,0,0,0,0,0
6.2,1,-0.0007979,2.526e-07,0.1025,-0.0004256,0.01264,6.201,3.109e-05,-0.0001722,-2.597,0.003156,0.1201,0,0,0,0,0,111,0,0,0,0,0,0
6.3,1,-0.0007923,4.514e-07,0.09897,-0.0004218,0.01224,6.301,0.0001624,-0.0001779,-2.587,0.00317,0.1213,0,0,0,0,0,111,0,0,0,0,0,0
6.4,1,-0.0007868,6.424e-07,0.09501,-0.000418,0.01186,6.402,0.0002964,-0.0001836,-2.577,0.003183,0.1225,0,0,0,0,0,111,0,0,0,0,0,0
6.5,1,-0.0007817,8.258e-07,0.09073,-0.0004143,0.0115,6.502,0.0004329,-0.0001894,-2.568,0.003194,0.1237,0,0,0,0,0,111,0,0,0,0,0,0
6.6,1,-0.0007767,1.002e-06,0.0862,-0.0004107,0.01116,6.602,0.000572,-0.0001951,-2.559,0.003203,0.1248,0,0,0,0,0,111,0,0,0,0,0,0
6.7,1,-0.0007719,1.17e-06,0.08148,-0.0004072,0.01083,6.702,0.0007136,-0.0002009,-2.551,0.003211,0.1259,0,0,0,0,0,111,0,0,0,0,0,0
6.8,1,-0.0007673,1.331e-06,0.07662,-0.0004037,0.01052,6.802,0.0008574,-0.0002067,-2.543,0.003218,0.127,0,0,0,0,0,111,0,0,0,0,0,0
6.9,1,-0.0007628,1.484e-06,0.07168,-0.0004004,0.01023,6.902,0.001004,-0.0002125,-2.535,0.003224,0.128,0,0,0,0,0,111,0,0,0,0,0,0
7,1,-0.0007584,1.631e-06,0.06669,-0.0003971,0.009952,7.002,0.001152,-0.0002183,-2.528,0.003229,0.129,0,0,0,0,0,111,0,0,0,0,0,0
7.1,1,-0.0007541,1.771e-06,0.0617,-0.000394,0.009691,7.102,0.001303,-0.0002241,-2.522,0.003232,0.13,0,0,0,0,0,111,0,0,0,0,0,0
7.2,1,-0.0007499,1.904e-06,0.05675,-0.000391,0.009445,7.202,0.001455,-0.0002299,-2.516,0.003235,0.131,0,0,0,0,0,111,0,0,0,0,0,0
7.3,1,-0.0007458,2.031e-06,0.05187,-0.000388,0.009212,7.302,0.00161,-0.0002358,-2.511,0.003237,0.1319,0,0,0,0,0,111,0,0,0,0,0,0
7.4,1,-0.0007417,2.152e-06,0.04709,-0.0003852,0.008994,7.402,0.001767,-0.0002416,-2.506,0.003238,0.1328,0,0,0,0,0,111,0,0,0,0,0,0
7.5,1,-0.0007376,2.267e-06,0.04244,-0.0003825,0.008788,7.502,0.001926,-0.0002474,-2.501,0.003239,0.1337,0,0,0,0,0,111,0,0,0,0,0,0
7.6,1,-0.0007336,2.377e-06,0.03793,-0.0003799,0.008595,7.602,0.002086,-0.0002533,-2.497,0.003239,0.1346,0,0,0,0,0,111,0,0,0,0,0,0
7.7,1,-0.0007295,2.481e-06,0.03359,-0.0003775,0.008413,7.702,0.002249,-0.0002591,-2.494,0.003238,0.1354,0,0,0,0,0,111,0,0,0,0,0,0
7.8,1,-0.0007255,2.581e-06,0.02943,-0.0003751,0.008242,7.802,0.002414,-0.0002649,-2.49,0.003236,0.1363,0,0,0,0,0,111,0,0,0,0,0,0
7.9,1,-0.0007214,2.675e-06,0.02547,-0.0003728,0.008081,7.902,0.00258,-0.0002708,-2.488,0.003235,0.1371,0,0,0,0,0,111,0,0,0,0,0,0
8,1,-0.0007173,2.766e-06,0.02172,-0.0003706,0.007929,8.002,0.002748,-0.0002766,-2.485,0.003232,0.1379,0,0,0,0,0,111,0,0,0,0,0,0
8.1,1,-0.0007132,2.852e-06,0.01818,-0.0003685,0.007787,8.102,0.002918,-0.0002824,-2.483,0.003229,0.1387,0,0,0,0,0,111,0,0,0,0,0,0
8.2,1,-0.000709,2.934e-06,0.01486,-0.0003665,0.007652,8.202,0.00309,-0.0002882,-2.482,0.003226,0.1394,0,0,0,0,0,111,0,0,0,0,0,0
8.3,1,-0.0007048,3.013e-06,0.01176,-0.0003645,0.007526,8.302,0.003263,-0.0002941,-2.48,0.003222,0.1402,0,0,0,0,0,111,0,0,0,0,0,0
8.4,1,-0.0007005,3.088e-06,0.008878,-0.0003627,0.007406,8.402,0.003438,-0.0002999,-2.479,0.003218,0.1409,0,0,0,0,0,111,0,0,0,0,0,0
8.5,1,-0.0006962,3.16e-06,0.006223,-0.0003609,0.007293,8.502,0.003615,-0.0003057,-2.479,0.003214,0.1417,0,0,0,0,0,111,0,0,0,0,0,0
8.6,1,-0.0006918,3.229e-06,0.003788,-0.0003592,0.007185,8.602,0.003794,-0.0003115,-2.478,0.003209,0.1424,0,0,0,0,0,111,0,0,0,0,0,0
8.7,1,-0.0006874,3.295e-06,0.001569,-0.0003576,0.007083,8.702,0.003974,-0.0003172,-2.478,0.003204,0.1431,0,0,0,0,0,111,0,0,0,0,0,0
8.8,1,-0.0006829,3.359e-06,-0.0004393,-0.000356,0.006987,8.802,0.004156,-0.000323,-2.478,0.003199,0.1438,0,0,0,0,0,111,0,0,0,0,0,0
8.9,1,-0.0006784,3.42e-06,-0.002242,-0.0003544,0.006894,8.902,0.00434,-0.0003288,-2.478,0.003194,0.1445,0,0,0,0,0,111,0,0,0,0,0,0
9,1,-0.0006738,3.479e-06,-0.003846,-0.0003529,0.006806,9.002,0.004526,-0.0003345,-2.478,0.003188,0.1452,0,0,0,0,0,111,0,0,0,0,0,0
9.1,1,-0.0006691,3.535e-06,-0.00526,-0.0003515,0.006721,9.102,0.004713,-0.0003403,-2.479,0.003182,0.1459,0,0,0,0,0,111,0,0,0,0,0,0
9.2,1,-0.0006644,3.59e-06,-0.006492,-0.0003501,0.00664,9.202,0.004901,-0.000346,-2.479,0.003176,0.1466,0,0,0,0,0,111,0,0,0,0,0,0
9.3,1,-0.0006596,3.643e-06,-0.007551,-0.0003487,0.006561,9.302,0.005092,-0.0003517,-2.48,0.003169,0.1472,0,0,0,0,0,111,0,0,0,0,0,0
9.4,1,-0.0006548,3.694e-06,-0.008445,-0.0003474,0.006485,9.402,0.005284,-0.0003575,-2.481,0.003163,0.1479,0,0,0,0,0,111,0,0,0,0,0,0
9.5,1,-0.00065,3.743e-06,-0.009186,-0.0003461,0.006411,9.502,0.005477,-0.0003632,-2.482,0.003156,0.1485,0,0,0,0,0,111,0,0,0,0,0,0
9.6,1,-0.000645,3.791e-06,-0.009783,-0.0003448,0.00634,9.602,0.005672,-0.0003688,-2.483,0.003149,0.1492,0,0,0,0,0,111,0,0,0,0,0,0
9.7,1,-0.0006401,3.837e-06,-0.01024,-0.0003435,0.00627,9.702,0.005869,-0.0003745,-2.484,0.003142,0.1498,0,0,0,0,0,111,0,0,0,0,0,0
9.8,1,-0.0006351,3.882e-06,-0.01058,-0.0003422,0.006202,9.802,0.006067,-0.0003802,-2.485,0.003135,0.1504,0,0,0,0,0,111,0,0,0,0,0,0
9.9,1,-0.0006301,3.926e-06,-0.01081,-0.000341,0.006134,9.903,0.006267,-0.0003858,-2.486,0.003128,0.151,0,0,0,0,0,111,0,0,0,0,0,0
10,1,-0.000625,3.968e-06,-0.01092,-0.0003397,0.006069,10,0.006469,-0.0003915,-2.487,0.00312,0.1516,0,0,0,0,0,111,0,0,0,0,0,0
