5.5,1.9,-4.459,-4.459,-0.017965+2.1716i,-0.017965-2.1716i,-1.477
3.9,3.8,-4.4588,-4.4588,-0.024102+1.8361i,-0.024102-1.8361i,-1.4649
2.3,5.7,-4.4586,-4.4586,-0.034329+1.4196i,-0.034329-1.4196i,-1.4447
6,1.3,-4.4583,-0.016904+2.2662i,-0.016904-2.2662i,-4.4583,-1.4798
0.7,7.6,-4.4583,-4.4583,-1.4022,-0.055747+0.79326i,-0.055747-0.79326i
4.4,3.2,-4.4581,-4.4581,-0.0223+1.9476i,-0.0223-1.9476i,-1.4693
2.8,5.1,-4.4578,-4.4578,-0.030905+1.5625i,-0.030905-1.5625i,-1.4524
1.2,7,-4.4574,-4.4574,-1.4199,-0.047301+1.0337i,-0.047301-1.0337i
4.9,2.6,-4.4574,-4.4574,-0.020778+2.0528i,-0.020778-2.0528i,-1.473
3.3,4.5,-4.457,-4.457,-0.028142+1.6929i,-0.028142-1.6929i,-1.4586
5.4,2,-4.4567,-4.4567,-0.019479+2.1528i,-0.019479-2.1528i,-1.4763
1.7,6.4,-4.4567,-4.4567,-1.4329,-0.04121+1.2254i,-0.04121-1.2254i
3.8,3.9,-4.4563,-4.4563,-0.025871+1.8135i,-0.025871-1.8135i,-1.4639
0.1,8.3,-4.4562,-4.4562,-1.3684,-0.073646+0.29527i,-0.073646-0.29527i
5.9,1.4,-4.456,-0.018363+2.2482i,-0.018363-2.2482i,-4.456,-1.4792
2.2,5.8,-4.4559,-4.4559,-1.4429,-0.036593+1.3896i,-0.036593-1.3896i
4.3,3.3,-4.4556,-4.4556,-0.023976+1.9264i,-0.023976-1.9264i,-1.4684
0.6,7.7,-4.4554,-4.4554,-1.3975,-0.059528+0.7353i,-0.059528-0.7353i
2.7,5.2,-4.4552,-4.4552,-0.032971+1.5355i,-0.032971-1.5355i,-1.4508
4.8,2.7,-4.4549,-4.4549,-0.022376+2.0328i,-0.022376-2.0328i,-1.4723
1.1,7.1,-4.4547,-4.4547,-1.4166,-0.050357+0.9909i,-0.050357-0.9909i
3.2,4.6,-4.4545,-4.4545,-0.030057+1.6682i,-0.030057-1.6682i,-1.4574
5.3,2.1,-4.4543,-4.4543,-0.021011+2.1338i,-0.021011-2.1338i,-1.4756
1.6,6.5,-4.4539,-4.4539,-1.4304,-0.043826+1.1901i,-0.043826-1.1901i
3.7,4,-4.4538,-4.4538,-0.027667+1.7906i,-0.027667-1.7906i,-1.4628
5.8,1.5,-4.4537,-0.019838+2.2301i,-0.019838-2.2301i,-4.4537,-1.4786
2.1,5.9,-4.4532,-4.4532,-1.4409,-0.038915+1.3589i,-0.038915-1.3589i
4.2,3.4,-4.4531,-4.4531,-0.025675+1.905i,-0.025675-1.905i,-1.4675
0.5,7.8,-4.4526,-4.4526,-1.3923,-0.063538+0.67189i,-0.063538-0.67189i
2.6,5.3,-4.4525,-4.4525,-0.035081+1.508i,-0.035081-1.508i,-1.4493
4.7,2.8,-4.4525,-4.4525,-0.023995+2.0126i,-0.023995-2.0126i,-1.4715
5.2,2.2,-4.4519,-4.4519,-0.022562+2.1146i,-0.022562-2.1146i,-1.4749
3.1,4.7,-4.4519,-4.4519,-0.032008+1.6431i,-0.032008-1.6431i,-1.4561
1,7.2,-4.4519,-4.4519,-1.413,-0.053544+0.94598i,-0.053544-0.94598i
5.7,1.6,-4.4513,-0.021329+2.2119i,-0.021329-2.2119i,-4.4513,-1.478
3.6,4.1,-4.4512,-4.4512,-0.029492+1.7674i,-0.029492-1.7674i,-1.4617
1.5,6.6,-4.4512,-4.4512,-1.4277,-0.046529+1.1536i,-0.046529-1.1536i
6.2,1,-4.4507,-0.02026+2.3049i,-0.02026-2.3049i,-4.4507,-1.4807
4.1,3.5,-4.4506,-4.4506,-0.027399+1.8833i,-0.027399-1.8833i,-1.4665
2,6,-4.4505,-4.4505,-1.4388,-0.041298+1.3274i,-0.041298-1.3274i
4.6,2.9,-4.45,-4.45,-0.025635+1.9922i,-0.025635-1.9922i,-1.4707
2.5,5.4,-4.4499,-4.4499,-0.037238+1.48i,-0.037238-1.48i,-1.4476
0.4,7.9,-4.4497,-4.4497,-1.3866,-0.067812+0.60126i,-0.067812-0.60126i
5.1,2.3,-4.4495,-4.4495,-0.024131+2.0953i,-0.024131-2.0953i,-1.4742
3,4.8,-4.4493,-4.4493,-0.033995+1.6175i,-0.033995-1.6175i,-1.4547
0.9,7.3,-4.449,-4.449,-1.4092,-0.056877+0.89859i,-0.056877-0.89859i
5.6,1.7,-4.4489,-4.4489,-0.022837+2.1934i,-0.022837-2.1934i,-1.4774
3.5,4.2,-4.4487,-4.4487,-0.031348+1.7438i,-0.031348-1.7438i,-1.4606
1.4,6.7,-4.4484,-4.4484,-1.4249,-0.049325+1.1157i,-0.049325-1.1157i
6.1,1.1,-4.4484,-0.021715+2.2872i,-0.021715-2.2872i,-4.4484,-1.4802
4,3.6,-4.4481,-4.4481,-0.029149+1.8613i,-0.029149-1.8613i,-1.4656
1.9,6.1,-4.4478,-4.4478,-1.4367,-0.043747+1.2951i,-0.043747-1.2951i
4.5,3,-4.4475,-4.4475,-0.027297+1.9715i,-0.027297-1.9715i,-1.4698
2.4,5.5,-4.4472,-4.4472,-0.039444+1.4513i,-0.039444-1.4513i,-1.4459
5,2.4,-4.447,-4.447,-0.02572+2.0757i,-0.02572-2.0757i,-1.4735
0.3,8,-4.4468,-4.4468,-1.3804,-0.072394+0.52035i,-0.072394-0.52035i
2.9,4.9,-4.4466,-4.4466,-0.036021+1.5915i,-0.036021-1.5915i,-1.4533
5.5,1.8,-4.4465,-4.4465,-0.024362+2.1748i,-0.024362-2.1748i,-1.4767
0.8,7.4,-4.4462,-4.4462,-1.405,-0.060374+0.84827i,-0.060374-0.84827i
3.4,4.3,-4.4461,-4.4461,-0.033235+1.7199i,-0.033235-1.7199i,-1.4594
6,1.2,-4.446,-0.023185+2.2694i,-0.023185-2.2694i,-4.446,-1.4796
1.3,6.8,-4.4456,-4.4456,-1.4219,-0.052223+1.0764i,-0.052223-1.0764i
3.9,3.7,-4.4456,-4.4456,-0.030925+1.839i,-0.030925-1.839i,-1.4645
4.4,3.1,-4.445,-4.445,-0.028982+1.9506i,-0.028982-1.9506i,-1.4689
1.8,6.2,-4.445,-4.445,-1.4344,-0.046266+1.2618i,-0.046266-1.2618i
4.9,2.5,-4.4446,-4.4446,-0.027328+2.0559i,-0.027328-2.0559i,-1.4727
2.3,5.6,-4.4445,-4.4445,-0.041702+1.422i,-0.041702-1.422i,-1.4441
5.4,1.9,-4.4441,-4.4441,-0.025905+2.156i,-0.025905-2.156i,-1.4761
2.8,5,-4.444,-4.444,-0.038088+1.5651i,-0.038088-1.5651i,-1.4518
0.2,8.1,-4.4438,-4.4438,-1.3734,-0.077343+0.42318i,-0.077343-0.42318i
5.9,1.3,-4.4436,-0.024671+2.2515i,-0.024671-2.2515i,-4.4436,-1.479
3.3,4.4,-4.4435,-4.4435,-0.035155+1.6956i,-0.035155-1.6956i,-1.4582
0.7,7.5,-4.4433,-4.4433,-1.4005,-0.064054+0.79444i,-0.064054-0.79444i
3.8,3.8,-4.443,-4.443,-0.032729+1.8164i,-0.032729-1.8164i,-1.4635
1.2,6.9,-4.4428,-4.4428,-1.4187,-0.055233+1.0354i,-0.055233-1.0354i
4.3,3.2,-4.4425,-4.4425,-0.030691+1.9294i,-0.030691-1.9294i,-1.468
1.7,6.3,-4.4423,-4.4423,-1.432,-0.048861+1.2275i,-0.048861-1.2275i
4.8,2.6,-4.4421,-4.4421,-0.028957+2.0359i,-0.028957-2.0359i,-1.472
2.2,5.7,-4.4418,-4.4418,-1.4422,-0.044016+1.392i,-0.044016-1.392i
5.3,2,-4.4416,-4.4416,-0.027466+2.137i,-0.027466-2.137i,-1.4754
2.7,5.1,-4.4413,-4.4413,-0.040198+1.5381i,-0.040198-1.5381i,-1.4503
5.8,1.4,-4.4412,-0.026173+2.2334i,-0.026173-2.2334i,-4.4412,-1.4784
0.1,8.2,-4.4409,-4.4409,-1.3656,-0.082732+0.29373i,-0.082732-0.29373i
3.2,4.5,-4.4408,-4.4408,-0.03711+1.6709i,-0.03711-1.6709i,-1.4569
3.7,3.9,-4.4404,-4.4404,-0.034561+1.7935i,-0.034561-1.7935i,-1.4624
0.6,7.6,-4.4404,-4.4404,-1.3957,-0.067944+0.7363i,-0.067944-0.7363i
4.2,3.3,-4.44,-4.44,-0.032424+1.9079i,-0.032424-1.9079i,-1.4671
1.1,7,-4.4399,-4.4399,-1.4153,-0.058365+0.99256i,-0.058365-0.99256i
4.7,2.7,-4.4396,-4.4396,-0.030607+2.0157i,-0.030607-2.0157i,-1.4712
1.6,6.4,-4.4395,-4.4395,-1.4294,-0.051538+1.1922i,-0.051538-1.1922i
5.2,2.1,-4.4392,-4.4392,-0.029046+2.1178i,-0.029046-2.1178i,-1.4747
2.1,5.8,-4.439,-4.439,-1.4402,-0.046389+1.3612i,-0.046389-1.3612i
5.7,1.5,-4.4388,-0.027692+2.2151i,-0.027692-2.2151i,-4.4388,-1.4778
2.6,5.2,-4.4386,-4.4386,-0.042353+1.5105i,-0.042353-1.5105i,-1.4486
3.1,4.6,-4.4382,-4.4382,-0.039101+1.6457i,-0.039101-1.6457i,-1.4556
3.6,4,-4.4378,-4.4378,-0.036423+1.7702i,-0.036423-1.7702i,-1.4613
0.5,7.7,-4.4375,-4.4375,-1.3903,-0.072073+0.67266i,-0.072073-0.67266i
4.1,3.4,-4.4374,-4.4374,-0.034182+1.8862i,-0.034182-1.8862i,-1.4662
4.6,2.8,-4.4371,-4.4371,-0.032279+1.9952i,-0.032279-1.9952i,-1.4703
1,7.1,-4.437,-4.437,-1.4116,-0.061635+0.94754i,-0.061635-0.94754i
5.1,2.2,-4.4367,-4.4367,-0.030645+2.0984i,-0.030645-2.0984i,-1.474
1.5,6.5,-4.4366,-4.4366,-1.4267,-0.054305+1.1556i,-0.054305-1.1556i
5.6,1.6,-4.4364,-4.4364,-0.029228+2.1966i,-0.029228-2.1966i,-1.4771
2,5.9,-4.4363,-4.4363,-1.4381,-0.048825+1.3297i,-0.048825-1.3297i
6.1,1,-4.436,-0.027989+2.2905i,-0.027989-2.2905i,-4.436,-1.4799
2.5,5.3,-4.4359,-4.4359,-0.044556+1.4824i,-0.044556-1.4824i,-1.447
3,4.7,-4.4355,-4.4355,-0.041129+1.6202i,-0.041129-1.6202i,-1.4542
3.5,4.1,-4.4352,-4.4352,-0.038317+1.7466i,-0.038317-1.7466i,-1.4601
4,3.5,-4.4348,-4.4348,-0.035966+1.8642i,-0.035966-1.8642i,-1.4652
4.5,2.9,-4.4345,-4.4345,-0.033974+1.9745i,-0.033974-1.9745i,-1.4695
0.4,7.8,-4.4345,-4.4345,-1.3845,-0.07648+0.60173i,-0.07648-0.60173i
5,2.3,-4.4342,-4.4342,-0.032264+2.0788i,-0.032264-2.0788i,-1.4732
0.9,7.2,-4.4341,-4.4341,-1.4077,-0.065056+0.90002i,-0.065056-0.90002i
5.5,1.7,-4.4339,-4.4339,-0.030782+2.178i,-0.030782-2.178i,-1.4765
1.4,6.6,-4.4338,-4.4338,-1.4238,-0.057167+1.1176i,-0.057167-1.1176i
6,1.1,-4.4336,-0.029487+2.2727i,-0.029487-2.2727i,-4.4336,-1.4794
1.9,6,-4.4335,-4.4335,-1.4358,-0.051329+1.2973i,-0.051329-1.2973i
2.4,5.4,-4.4331,-4.4331,-0.046809+1.4537i,-0.046809-1.4537i,-1.4452
2.9,4.8,-4.4328,-4.4328,-0.043198+1.5941i,-0.043198-1.5941i,-1.4527
3.4,4.2,-4.4325,-4.4325,-0.040242+1.7227i,-0.040242-1.7227i,-1.4589
3.9,3.6,-4.4322,-4.4322,-0.037778+1.8419i,-0.037778-1.8419i,-1.4642
4.4,3,-4.432,-4.432,-0.035692+1.9536i,-0.035692-1.9536i,-1.4686
4.9,2.4,-4.4317,-4.4317,-0.033903+2.059i,-0.033903-2.059i,-1.4724
0.3,7.9,-4.4315,-4.4315,-1.378,-0.081213+0.52042i,-0.081213-0.52042i
5.4,1.8,-4.4314,-4.4314,-0.032354+2.1592i,-0.032354-2.1592i,-1.4758
0.8,7.3,-4.4312,-4.4312,-1.4035,-0.068647+0.84956i,-0.068647-0.84956i
5.9,1.2,-4.4312,-0.031+2.2547i,-0.031-2.2547i,-4.4312,-1.4788
1.3,6.7,-4.4309,-4.4309,-1.4208,-0.060136+1.0782i,-0.060136-1.0782i
1.8,6.1,-4.4306,-4.4306,-1.4335,-0.053905+1.264i,-0.053905-1.264i
2.3,5.5,-4.4304,-4.4304,-0.049116+1.4244i,-0.049116-1.4244i,-1.4434
2.8,4.9,-4.4301,-4.4301,-0.045308+1.5676i,-0.045308-1.5676i,-1.4512
3.3,4.3,-4.4299,-4.4299,-0.042201+1.6983i,-0.042201-1.6983i,-1.4577
3.8,3.7,-4.4296,-4.4296,-0.039617+1.8192i,-0.039617-1.8192i,-1.4631
4.3,3.1,-4.4294,-4.4294,-0.037433+1.9323i,-0.037433-1.9323i,-1.4677
4.8,2.5,-4.4292,-4.4292,-0.035563+2.039i,-0.035563-2.039i,-1.4717
5.3,1.9,-4.429,-4.429,-0.033945+2.1401i,-0.033945-2.1401i,-1.4751
5.8,1.3,-4.4287,-0.03253+2.2366i,-0.03253-2.2366i,-4.4287,-1.4781
0.2,8,-4.4285,-4.4285,-1.3708,-0.086333+0.42261i,-0.086333-0.42261i
0.7,7.4,-4.4282,-4.4282,-1.3988,-0.07243+0.79557i,-0.07243-0.79557i
1.2,6.8,-4.428,-4.428,-1.4175,-0.06322+1.0371i,-0.06322-1.0371i
1.7,6.2,-4.4278,-4.4278,-1.431,-0.05656+1.2296i,-0.05656-1.2296i
2.2,5.6,-4.4276,-4.4276,-1.4414,-0.051481+1.3943i,-0.051481-1.3943i
2.7,5,-4.4274,-4.4274,-0.047462+1.5406i,-0.047462-1.5406i,-1.4497
3.2,4.4,-4.4272,-4.4272,-0.044196+1.6736i,-0.044196-1.6736i,-1.4564
3.7,3.8,-4.427,-4.427,-0.041486+1.7963i,-0.041486-1.7963i,-1.462
4.2,3.2,-4.4268,-4.4268,-0.0392+1.9109i,-0.0392-1.9109i,-1.4668
4.7,2.6,-4.4266,-4.4266,-0.037245+2.0187i,-0.037245-2.0187i,-1.4708
5.2,2,-4.4264,-4.4264,-0.035554+2.1209i,-0.035554-2.1209i,-1.4744
5.7,1.4,-4.4263,-0.034077+2.2183i,-0.034077-2.2183i,-4.4263,-1.4775
0.1,8.1,-4.4254,-4.4254,-1.3627,-0.091924+0.29189i,-0.091924-0.29189i
0.6,7.5,-4.4253,-4.4253,-1.3938,-0.076432+0.73723i,-0.076432-0.73723i
1.1,6.9,-4.4251,-4.4251,-1.414,-0.066432+0.99418i,-0.066432-0.99418i
1.6,6.3,-4.4249,-4.4249,-1.4284,-0.0593+1.1942i,-0.0593-1.1942i
2.1,5.7,-4.4248,-4.4248,-1.4394,-0.053906+1.3635i,-0.053906-1.3635i
2.6,5.1,-4.4246,-4.4246,-0.049663+1.513i,-0.049663-1.513i,-1.448
3.1,4.5,-4.4245,-4.4245,-0.046228+1.6484i,-0.046228-1.6484i,-1.455
3.6,3.9,-4.4243,-4.4243,-0.043386+1.773i,-0.043386-1.773i,-1.4609
4.1,3.3,-4.4242,-4.4242,-0.040993+1.8891i,-0.040993-1.8891i,-1.4658
4.6,2.7,-4.424,-4.424,-0.03895+1.9982i,-0.03895-1.9982i,-1.47
5.1,2.1,-4.4239,-4.4239,-0.037184+2.1015i,-0.037184-2.1015i,-1.4737
5.6,1.5,-4.4238,-0.035642+2.1998i,-0.035642-2.1998i,-4.4238,-1.4769
0.5,7.6,-4.4222,-4.4222,-1.3883,-0.080685+0.67335i,-0.080685-0.67335i
1,7,-4.4221,-4.4221,-1.4103,-0.069785+0.94904i,-0.069785-0.94904i
1.5,6.4,-4.422,-4.422,-1.4257,-0.062131+1.1575i,-0.062131-1.1575i
2,5.8,-4.4219,-4.4219,-1.4372,-0.056396+1.3319i,-0.056396-1.3319i
2.5,5.2,-4.4218,-4.4218,-0.051913+1.4849i,-0.051913-1.4849i,-1.4463
3,4.6,-4.4217,-4.4217,-0.048299+1.6228i,-0.048299-1.6228i,-1.4536
3.5,4,-4.4216,-4.4216,-0.045317+1.7494i,-0.045317-1.7494i,-1.4597
4,3.4,-4.4215,-4.4215,-0.042813+1.8671i,-0.042813-1.8671i,-1.4648
4.5,2.8,-4.4215,-4.4215,-0.040677+1.9775i,-0.040677-1.9775i,-1.4691
5,2.2,-4.4214,-4.4214,-0.038833+2.0819i,-0.038833-2.0819i,-1.4729
5.5,1.6,-4.4213,-4.4213,-0.037225+2.1812i,-0.037225-2.1812i,-1.4762
6,1,-4.4212,-0.035809+2.276i,-0.035809-2.276i,-4.4212,-1.4791
0.4,7.7,-4.4192,-4.4192,-1.3823,-0.085231+0.6021i,-0.085231-0.6021i
0.9,7.1,-4.4191,-4.4191,-1.4062,-0.073297+0.9014i,-0.073297-0.9014i
1.4,6.5,-4.4191,-4.4191,-1.4227,-0.065063+1.1195i,-0.065063-1.1195i
1.9,5.9,-4.4191,-4.4191,-1.435,-0.058957+1.2995i,-0.058957-1.2995i
2.4,5.3,-4.419,-4.419,-0.054215+1.4561i,-0.054215-1.4561i,-1.4445
2.9,4.7,-4.419,-4.419,-0.05041+1.5967i,-0.05041-1.5967i,-1.4522
3.4,4.1,-4.4189,-4.4189,-0.047282+1.7254i,-0.047282-1.7254i,-1.4585
3.9,3.5,-4.4189,-4.4189,-0.04466+1.8447i,-0.04466-1.8447i,-1.4638
4.4,2.9,-4.4188,-4.4188,-0.042428+1.9565i,-0.042428-1.9565i,-1.4683
4.9,2.3,-4.4188,-4.4188,-0.040503+2.0621i,-0.040503-2.0621i,-1.4721
5.4,1.7,-4.4188,-4.4188,-0.038826+2.1623i,-0.038826-2.1623i,-1.4755
5.9,1.1,-4.4187,-0.03735+2.258i,-0.03735-2.258i,-4.4187,-1.4785
5.8,1.2,-4.4162,-0.038908+2.2399i,-0.038908-2.2399i,-4.4162,-1.4779
5.3,1.8,-4.4162,-4.4162,-0.040446+2.1433i,-0.040446-2.1433i,-1.4748
4.8,2.4,-4.4162,-4.4162,-0.042195+2.0421i,-0.042195-2.0421i,-1.4713
4.3,3,-4.4162,-4.4162,-0.044204+1.9353i,-0.044204-1.9353i,-1.4673
3.8,3.6,-4.4162,-4.4162,-0.046536+1.8221i,-0.046536-1.8221i,-1.4627
3.3,4.2,-4.4162,-4.4162,-0.049281+1.701i,-0.049281-1.701i,-1.4572
2.8,4.8,-4.4162,-4.4162,-0.052565+1.5702i,-0.052565-1.5702i,-1.4506
2.3,5.4,-4.4162,-4.4162,-0.056572+1.4267i,-0.056572-1.4267i,-1.4426
1.8,6,-4.4162,-4.4162,-1.4326,-0.061592+1.2661i,-0.061592-1.2661i
1.3,6.6,-4.4161,-4.4161,-1.4196,-0.068103+1.08i,-0.068103-1.08i
0.8,7.2,-4.4161,-4.4161,-1.4018,-0.076986+0.85079i,-0.076986-0.85079i
0.3,7.8,-4.4161,-4.4161,-1.3756,-0.090121+0.52036i,-0.090121-0.52036i
5.7,1.3,-4.4137,-0.040484+2.2215i,-0.040484-2.2215i,-4.4137,-1.4773
5.2,1.9,-4.4137,-4.4137,-0.042086+2.1241i,-0.042086-2.1241i,-1.4741
4.7,2.5,-4.4136,-4.4136,-0.043909+2.0218i,-0.043909-2.0218i,-1.4705
4.2,3.1,-4.4136,-4.4136,-0.046005+1.9138i,-0.046005-1.9138i,-1.4664
3.7,3.7,-4.4135,-4.4135,-0.048443+1.7991i,-0.048443-1.7991i,-1.4616
3.2,4.3,-4.4134,-4.4134,-0.051317+1.6763i,-0.051317-1.6763i,-1.4559
2.7,4.9,-4.4134,-4.4134,-0.054764+1.5431i,-0.054764-1.5431i,-1.4491
2.2,5.5,-4.4133,-4.4133,-1.4407,-0.058988+1.3966i,-0.058988-1.3966i
1.7,6.1,-4.4132,-4.4132,-1.4301,-0.064308+1.2317i,-0.064308-1.2317i
1.2,6.7,-4.4132,-4.4132,-1.4163,-0.071264+1.0388i,-0.071264-1.0388i
0.7,7.3,-4.4131,-4.4131,-1.3971,-0.080876+0.79663i,-0.080876-0.79663i
0.2,7.9,-4.413,-4.413,-1.3681,-0.095423+0.42187i,-0.095423-0.42187i
5.6,1.4,-4.4112,-0.042078+2.203i,-0.042078-2.203i,-4.4112,-1.4766
5.1,2,-4.4111,-4.4111,-0.043746+2.1047i,-0.043746-2.1047i,-1.4734
4.6,2.6,-4.411,-4.411,-0.045646+2.0013i,-0.045646-2.0013i,-1.4697
4.1,3.2,-4.4109,-4.4109,-0.047833+1.892i,-0.047833-1.892i,-1.4654
3.6,3.8,-4.4108,-4.4108,-0.050381+1.7758i,-0.050381-1.7758i,-1.4604
3.1,4.4,-4.4107,-4.4107,-0.053391+1.6511i,-0.053391-1.6511i,-1.4545
2.6,5,-4.4105,-4.4105,-0.057012+1.5155i,-0.057012-1.5155i,-1.4474
2.1,5.6,-4.4104,-4.4104,-1.4386,-0.061467+1.3658i,-0.061467-1.3658i
1.6,6.2,-4.4103,-4.4103,-1.4274,-0.067111+1.1962i,-0.067111-1.1962i
1.1,6.8,-4.4102,-4.4102,-1.4127,-0.074557+0.99576i,-0.074557-0.99576i
0.6,7.4,-4.41,-4.41,-1.3919,-0.084994+0.73809i,-0.084994-0.73809i
0.1,8,-4.4099,-4.4099,-1.3596,-0.10123+0.28973i,-0.10123-0.28973i
5.5,1.5,-4.4086,-0.04369+2.1844i,-0.04369-2.1844i,-4.4086,-1.476
5,2.1,-4.4085,-4.4085,-0.045427+2.085i,-0.045427-2.085i,-1.4726
4.5,2.7,-4.4083,-4.4083,-0.047407+1.9805i,-0.047407-1.9805i,-1.4688
4,3.3,-4.4082,-4.4082,-0.049689+1.87i,-0.049689-1.87i,-1.4644
3.5,3.9,-4.408,-4.408,-0.052351+1.7522i,-0.052351-1.7522i,-1.4592
3,4.5,-4.4079,-4.4079,-0.055504+1.6254i,-0.055504-1.6254i,-1.4531
2.5,5.1,-4.4077,-4.4077,-0.05931+1.4873i,-0.05931-1.4873i,-1.4456
2,5.7,-4.4075,-4.4075,-1.4364,-0.064013+1.3341i,-0.064013-1.3341i
1.5,6.3,-4.4073,-4.4073,-1.4246,-0.070009+1.1594i,-0.070009-1.1594i
1,6.9,-4.4071,-4.4071,-1.4088,-0.077998+0.95051i,-0.077998-0.95051i
0.5,7.5,-4.4069,-4.4069,-1.3863,-0.089377+0.67395i,-0.089377-0.67395i
5.9,1,-4.4062,-0.043722+2.2613i,-0.043722-2.2613i,-4.4062,-1.4783
5.4,1.6,-4.406,-4.406,-0.045321+2.1655i,-0.045321-2.1655i,-1.4753
4.9,2.2,-4.4059,-4.4059,-0.047129+2.0652i,-0.047129-2.0652i,-1.4718
4.4,2.8,-4.4057,-4.4057,-0.049192+1.9595i,-0.049192-1.9595i,-1.4679
3.9,3.4,-4.4055,-4.4055,-0.051573+1.8476i,-0.051573-1.8476i,-1.4633
3.4,4,-4.4052,-4.4052,-0.054355+1.7282i,-0.054355-1.7282i,-1.458
2.9,4.6,-4.405,-4.405,-0.05766+1.5993i,-0.05766-1.5993i,-1.4516
2.4,5.2,-4.4048,-4.4048,-0.061661+1.4585i,-0.061661-1.4585i,-1.4438
1.9,5.8,-4.4046,-4.4046,-1.4341,-0.066631+1.3016i,-0.066631-1.3016i
1.4,6.4,-4.4043,-4.4043,-1.4216,-0.073011+1.1213i,-0.073011-1.1213i
0.9,7,-4.4041,-4.4041,-1.4047,-0.081603+0.90274i,-0.081603-0.90274i
0.4,7.6,-4.4038,-4.4038,-1.38,-0.094068+0.60237i,-0.094068-0.60237i
5.8,1.1,-4.4037,-0.045308+2.2431i,-0.045308-2.2431i,-4.4037,-1.4777
5.3,1.7,-4.4034,-4.4034,-0.046971+2.1465i,-0.046971-2.1465i,-1.4746
4.8,2.3,-4.4032,-4.4032,-0.048853+2.0451i,-0.048853-2.0451i,-1.471
4.3,2.9,-4.403,-4.403,-0.051002+1.9383i,-0.051002-1.9383i,-1.467
3.8,3.5,-4.4027,-4.4027,-0.053486+1.825i,-0.053486-1.825i,-1.4623
3.3,4.1,-4.4025,-4.4025,-0.056395+1.7038i,-0.056395-1.7038i,-1.4567
2.8,4.7,-4.4022,-4.4022,-0.059859+1.5728i,-0.059859-1.5728i,-1.4501
2.3,5.3,-4.4019,-4.4019,-0.06407+1.4291i,-0.06407-1.4291i,-1.4419
1.8,5.9,-4.4016,-4.4016,-1.4317,-0.069326+1.2682i,-0.069326-1.2682i
1.3,6.5,-4.4013,-4.4013,-1.4184,-0.076126+1.0818i,-0.076126-1.0818i
5.7,1.2,-4.4011,-0.046913+2.2248i,-0.046913-2.2248i,-4.4011,-1.477
0.8,7.1,-4.401,-4.401,-1.4002,-0.085393+0.85198i,-0.085393-0.85198i
5.2,1.8,-4.4008,-4.4008,-0.048642+2.1272i,-0.048642-2.1272i,-1.4738
0.3,7.7,-4.4006,-4.4006,-1.3731,-0.099123+0.52016i,-0.099123-0.52016i
4.7,2.4,-4.4005,-4.4005,-0.0506+2.0248i,-0.0506-2.0248i,-1.4702
4.2,3,-4.4003,-4.4003,-0.052839+1.9168i,-0.052839-1.9168i,-1.466
3.7,3.6,-4.4,-4.4,-0.055431+1.802i,-0.055431-1.802i,-1.4611
3.2,4.2,-4.3996,-4.3996,-0.058473+1.679i,-0.058473-1.679i,-1.4554
2.7,4.8,-4.3993,-4.3993,-0.062105+1.5457i,-0.062105-1.5457i,-1.4484
2.2,5.4,-4.399,-4.399,-1.4399,-0.066539+1.3989i,-0.066539-1.3989i
1.7,6,-4.3986,-4.3986,-1.4291,-0.072104+1.2337i,-0.072104-1.2337i
5.6,1.3,-4.3985,-0.048536+2.2063i,-0.048536-2.2063i,-4.3985,-1.4764
1.2,6.6,-4.3982,-4.3982,-1.415,-0.079366+1.0405i,-0.079366-1.0405i
5.1,1.9,-4.3982,-4.3982,-0.050333+2.1078i,-0.050333-2.1078i,-1.4731
4.6,2.5,-4.3979,-4.3979,-0.05237+2.0043i,-0.05237-2.0043i,-1.4694
0.7,7.2,-4.3979,-4.3979,-1.3953,-0.089393+0.79764i,-0.089393-0.79764i
4.1,3.1,-4.3975,-4.3975,-0.054703+1.895i,-0.054703-1.895i,-1.465
0.2,7.8,-4.3975,-4.3975,-1.3653,-0.10462+0.42093i,-0.10462-0.42093i
3.6,3.7,-4.3972,-4.3972,-0.057407+1.7786i,-0.057407-1.7786i,-1.46
3.1,4.3,-4.3968,-4.3968,-0.060589+1.6537i,-0.060589-1.6537i,-1.454
2.6,4.9,-4.3964,-4.3964,-0.064401+1.518i,-0.064401-1.518i,-1.4467
2.1,5.5,-4.396,-4.396,-1.4378,-0.069072+1.368i,-0.069072-1.368i
5.5,1.4,-4.3959,-0.050178+2.1876i,-0.050178-2.1876i,-4.3959,-1.4757
1.6,6.1,-4.3956,-4.3956,-1.4264,-0.074973+1.1981i,-0.074973-1.1981i
5,2,-4.3955,-4.3955,-0.052045+2.0882i,-0.052045-2.0882i,-1.4723
1.1,6.7,-4.3952,-4.3952,-1.4113,-0.082743+0.99731i,-0.082743-0.99731i
4.5,2.6,-4.3952,-4.3952,-0.054164+1.9836i,-0.054164-1.9836i,-1.4685
4,3.2,-4.3948,-4.3948,-0.056595+1.8729i,-0.056595-1.8729i,-1.464
0.6,7.3,-4.3947,-4.3947,-1.39,-0.093633+0.73887i,-0.093633-0.73887i
3.5,3.8,-4.3944,-4.3944,-0.059417+1.755i,-0.059417-1.755i,-1.4588
0.1,7.9,-4.3942,-4.3942,-1.3564,-0.11064+0.28724i,-0.11064-0.28724i
